"249190380","KAMESZNICA","2023","03",62.8,"",6,"",13.2,"","10","",0,""
"249190380","KAMESZNICA","2023","04",52.9,"",4,"",17.0,"","24","",0,""
"249190380","KAMESZNICA","2023","05",118.2,"",0,"",26.7,"","17","",0,""
"249190380","KAMESZNICA","2023","06",88.4,"",0,"",35.3,"","21","",0,""
"249190380","KAMESZNICA","2023","07",133.1,"",0,"",26.5,"","24","",0,""
"249190380","KAMESZNICA","2023","08",208.2,"",0,"",38.4,"","26","",0,""
"249190380","KAMESZNICA","2023","09",80.2,"",0,"",21.0,"","13","",0,""
"249190380","KAMESZNICA","2023","10",120.7,"",0,"",33.0,"","27","",0,""
"249190420","ŻABNICA","2023","01",128.5,"",11,"",23.3,"","10","",0,""
"249190420","ŻABNICA","2023","02",140.6,"",9,"",27.6,"","03","",0,""
"249190420","ŻABNICA","2023","03",77.6,"",5,"",17.2,"","27","",0,""
"249190420","ŻABNICA","2023","04",91.0,"",4,"",20.3,"","24","",0,""
"249190420","ŻABNICA","2023","05",130.3,"",0,"",33.8,"","02","",0,""
"249190420","ŻABNICA","2023","06",89.2,"",0,"",27.0,"","21","",0,""
"249190420","ŻABNICA","2023","07",183.0,"",0,"",33.0,"","26","",0,""
"249190420","ŻABNICA","2023","08",194.2,"",0,"",55.4,"","26","",0,""
"249190420","ŻABNICA","2023","09",89.3,"",0,"",26.7,"","23","",0,""
"249190420","ŻABNICA","2023","10",121.1,"",0,"",27.5,"","27","",0,""
"249190440","KORBIELÓW","2023","01",117.7,"",10,"",18.3,"","09","",0,""
"249190440","KORBIELÓW","2023","02",120.9,"",9,"",17.8,"","03","",0,""
"249190440","KORBIELÓW","2023","03",59.4,"",5,"",12.3,"","27","",0,""
"249190440","KORBIELÓW","2023","04",80.4,"",6,"",14.9,"","24","",0,""
"249190440","KORBIELÓW","2023","05",114.1,"",0,"",23.7,"","02","",0,""
"249190440","KORBIELÓW","2023","06",88.2,"",0,"",16.2,"","21","",0,""
"249190440","KORBIELÓW","2023","07",205.9,"",0,"",45.8,"","26","",0,""
"249190440","KORBIELÓW","2023","08",168.9,"",0,"",49.3,"","26","",0,""
"249190440","KORBIELÓW","2023","09",92.0,"",0,"",28.5,"","23","",0,""
"249190440","KORBIELÓW","2023","10",116.9,"",0,"",20.4,"","27","",0,""
"249190470","RABA WYŻNA","2023","01",92.3,"",7,"",17.3,"","19","",0,""
"249190470","RABA WYŻNA","2023","02",62.0,"",9,"",11.8,"","03","",0,""
"249190470","RABA WYŻNA","2023","03",32.3,"",4,"",6.9,"","28","",0,""
"249190470","RABA WYŻNA","2023","04",55.2,"",4,"",10.6,"","10","",0,""
"249190470","RABA WYŻNA","2023","05",101.0,"",0,"",36.0,"","23","",0,""
"249190470","RABA WYŻNA","2023","06",105.3,"",0,"",24.8,"","23","",0,""
"249190470","RABA WYŻNA","2023","07",140.4,"",0,"",34.9,"","24","",0,""
"249190470","RABA WYŻNA","2023","08",194.2,"",0,"",40.0,"","06","",0,""
"249190470","RABA WYŻNA","2023","09",111.0,"",0,"",26.1,"","13","",0,""
"249190470","RABA WYŻNA","2023","10",86.8,"",0,"",21.8,"","27","",0,""
"249190480","LALIKI","2023","01",98.2,"",14,"",11.9,"","09","",0,""
"249190480","LALIKI","2023","02",121.5,"",9,"",21.3,"","03","",0,""
"249190480","LALIKI","2023","03",50.1,"",7,"",11.4,"","10","",0,""
"249190480","LALIKI","2023","04",43.1,"",4,"",12.4,"","24","",0,""
"249190480","LALIKI","2023","05",98.9,"",0,"",22.4,"","23","",0,""
"249190480","LALIKI","2023","06",81.1,"",0,"",42.3,"","21","",0,""
"249190480","LALIKI","2023","07",132.4,"",0,"",33.2,"","24","",0,""
"249190480","LALIKI","2023","08",177.9,"",0,"",35.0,"","21","",0,""
"249190480","LALIKI","2023","09",61.5,"",0,"",12.0,"","23","",0,""
"249190480","LALIKI","2023","10",133.8,"",0,"",30.5,"","22","",0,""
"249190510","HARKABUZ","2023","01",106.8,"",10,"",23.8,"","09","",0,""
"249190510","HARKABUZ","2023","02",76.6,"",9,"",12.7,"","03","",0,""
"249190510","HARKABUZ","2023","03",39.1,"",6,"",9.5,"","27","",0,""
"249190510","HARKABUZ","2023","04",67.2,"",4,"",11.3,"","02","",0,""
"249190510","HARKABUZ","2023","05",91.7,"",0,"",19.7,"","23","",0,""
"249190510","HARKABUZ","2023","06",102.9,"",0,"",29.8,"","21","",0,""
"249190510","HARKABUZ","2023","07",131.7,"",0,"",32.3,"","24","",0,""
"249190510","HARKABUZ","2023","08",187.2,"",0,"",44.7,"","06","",0,""
"249190510","HARKABUZ","2023","09",128.0,"",0,"",44.1,"","13","",0,""
"249190510","HARKABUZ","2023","10",96.7,"",1,"",22.3,"","27","",0,""
"249190540","RAJCZA","2023","01",97.2,"",10,"",14.2,"","10","",0,""
"249190540","RAJCZA","2023","02",120.3,"",10,"",31.8,"","03","",0,""
